locus	haplotype	hap_id	gene	strand	clipped	gene_start0	gene_end0	cds
HLA-DQ	HG00642.2	HG00642#2	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG00733.1	HG00733#1	DQA1	+	0	9333	15922	10075-10157,13976-14222,14634-14916,15337-15492
HLA-DQ	HG00733.2	HG00733#2	DQA1	+	0	9321	15850	10063-10145,13964-14210,14622-14904,15267-15422
HLA-DQ	HG00735.1	HG00735#1	DQA1	+	0	9313	15805	10055-10137,13912-14161,14574-14856,15214-15369
HLA-DQ	HG00735.2	HG00735#2	DQA1	+	0	9340	15777	10086-10168,13865-14114,14559-14841,15188-15343
HLA-DQ	HG00738.1	HG00738#1	DQA1	+	0	9966	15543	10063-10145,13964-14210,14622-14904,15267-15422
HLA-DQ	HG00738.2	HG00738#2	DQA1	+	0	8587	15079	9329-9411,13188-13437,13850-14132,14488-14643
HLA-DQ	HG00741.1	HG00741#1	DQA1	+	0	9333	15926	10075-10157,13976-14222,14634-14916,15341-15496
HLA-DQ	HG00741.2	HG00741#2	DQA1	+	0	10020	15636	10117-10199,14057-14303,14715-14997,15360-15515
HLA-DQ	HG01071.1	HG01071#1	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG01071.2	HG01071#2	DQA1	+	0	9886	15596	10063-10145,13964-14210,14622-14904,15267-15422
HLA-DQ	HG01074.1	HG01074#1	DQA1	+	0	9346	15830	10088-10170,13939-14188,14601-14883,15239-15394
HLA-DQ	HG01074.2	HG01074#2	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG01081.1	HG01081#1	DQA1	+	0	9791	15897	10075-10157,13976-14222,14634-14916,15313-15468
HLA-DQ	HG01081.2	HG01081#2	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG01099.1	HG01099#1	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG01099.2	HG01099#2	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG01106.1	HG01106#1	DQA1	+	0	9321	15850	10063-10145,13964-14210,14622-14904,15267-15422
HLA-DQ	HG01106.2	HG01106#2	DQA1	+	0	9792	15902	10076-10158,13977-14223,14635-14917,15318-15473
HLA-DQ	HG01109.1	HG01109#1	DQA1	+	0	9832	15945	10116-10198,14057-14303,14715-14997,15360-15515
HLA-DQ	HG01109.2	HG01109#2	DQA1	+	0	9314	15803	10056-10138,13910-14159,14572-14854,15212-15367
HLA-DQ	HG01123.1	HG01123#1	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG01123.2	HG01123#2	DQA1	+	0	8587	15079	9329-9411,13188-13437,13850-14132,14488-14643
HLA-DQ	HG01150.1	HG01150#1	DQA1	+	0	9991	15518	10088-10170,13939-14188,14601-14883,15239-15394
HLA-DQ	HG01150.2	HG01150#2	DQA1	+	0	9730	15851	10064-10146,13965-14211,14623-14905,15268-15423
HLA-DQ	HG01167.1	HG01167#1	DQA1	+	0	9340	15777	10086-10168,13865-14114,14559-14841,15188-15343
HLA-DQ	HG01167.2	HG01167#2	DQA1	+	0	9346	15830	10088-10170,13939-14188,14601-14883,15239-15394
HLA-DQ	HG01175.1	HG01175#1	DQA1	+	0	9346	15830	10088-10170,13939-14188,14601-14883,15239-15394
HLA-DQ	HG01175.2	HG01175#2	DQA1	+	0	9313	15805	10055-10137,13912-14161,14574-14856,15214-15369
HLA-DQ	HG01192.1	HG01192#1	DQA1	+	0	9387	15947	10119-10201,14059-14305,14717-14999,15362-15517
HLA-DQ	HG01192.2	HG01192#2	DQA1	+	0	9321	15850	10063-10145,13964-14210,14622-14904,15267-15422
HLA-DQ	HG01243.1	HG01243#1	DQA1	+	0	9788	15823	10069-10151,13932-14181,14594-14876,15232-15387
HLA-DQ	HG01243.2	HG01243#2	DQA1	+	0	8587	15079	9329-9411,13188-13437,13850-14132,14488-14643
HLA-DQ	HG01252.1	HG01252#1	DQA1	+	0	9340	15777	10086-10168,13865-14114,14559-14841,15188-15343
HLA-DQ	HG01252.2	HG01252#2	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG01255.1	HG01255#1	DQA1	+	0	8587	15079	9329-9411,13188-13437,13850-14132,14488-14643
HLA-DQ	HG01255.2	HG01255#2	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG01258.1	HG01258#1	DQA1	+	0	8588	15080	9330-9412,13189-13438,13851-14133,14489-14644
HLA-DQ	HG01258.2	HG01258#2	DQA1	+	0	9311	15796	10053-10135,13905-14154,14567-14849,15205-15360
HLA-DQ	HG01261.1	HG01261#1	DQA1	+	0	9335	15772	10081-10163,13860-14109,14554-14836,15183-15338
HLA-DQ	HG01261.2	HG01261#2	DQA1	+	0	9832	15945	10116-10198,14057-14303,14715-14997,15360-15515
HLA-DQ	HG01346.1	HG01346#1	DQA1	+	0	9730	15851	10064-10146,13965-14211,14623-14905,15268-15423
HLA-DQ	HG01346.2	HG01346#2	DQA1	+	0	9328	15813	10070-10152,13922-14171,14584-14866,15222-15377
HLA-DQ	HG01358.1	HG01358#1	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG01358.2	HG01358#2	DQA1	+	0	9327	15819	10069-10151,13928-14177,14590-14872,15228-15383
HLA-DQ	HG01361.1	HG01361#1	DQA1	+	0	9792	15902	10076-10158,13977-14223,14635-14917,15318-15473
HLA-DQ	HG01361.2	HG01361#2	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG01433.1	HG01433#1	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG01433.2	HG01433#2	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG01496.1	HG01496#1	DQA1	+	0	9313	15805	10055-10137,13912-14161,14574-14856,15214-15369
HLA-DQ	HG01496.2	HG01496#2	DQA1	+	0	9340	15777	10086-10168,13865-14114,14559-14841,15188-15343
HLA-DQ	HG01530.1	HG01530#1	DQA1	+	0	9313	15805	10055-10137,13912-14161,14574-14856,15214-15369
HLA-DQ	HG01530.2	HG01530#2	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG01784.1	HG01784#1	DQA1	+	0	9983	15453	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG01784.2	HG01784#2	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG01786.1	HG01786#1	DQA1	+	0	9898	15662	10075-10157,13976-14222,14634-14916,15333-15488
HLA-DQ	HG01786.2	HG01786#2	DQA1	+	0	9327	15819	10069-10151,13928-14177,14590-14872,15228-15383
HLA-DQ	HG01884.1	HG01884#1	DQA1	+	0	9792	15894	10076-10158,13977-14223,14635-14917,15310-15465
HLA-DQ	HG01884.2	HG01884#2	DQA1	+	0	9788	15819	10069-10151,13928-14177,14590-14872,15228-15383
HLA-DQ	HG01891.1	HG01891#1	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG01891.2	HG01891#2	DQA1	+	0	9314	15803	10056-10138,13910-14159,14572-14854,15212-15367
HLA-DQ	HG01928.1	HG01928#1	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG01928.2	HG01928#2	DQA1	+	0	9335	15772	10081-10163,13860-14109,14554-14836,15183-15338
HLA-DQ	HG01934.1	HG01934#1	DQA1	+	0	9991	15518	10088-10170,13939-14188,14601-14883,15239-15394
HLA-DQ	HG01934.2	HG01934#2	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG01940.1	HG01940#1	DQA1	+	0	9730	15851	10064-10146,13965-14211,14623-14905,15268-15423
HLA-DQ	HG01940.2	HG01940#2	DQA1	+	0	9730	15851	10064-10146,13965-14211,14623-14905,15268-15423
HLA-DQ	HG01943.1	HG01943#1	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG01943.2	HG01943#2	DQA1	+	0	9335	15772	10081-10163,13860-14109,14554-14836,15183-15338
HLA-DQ	HG01952.1	HG01952#1	DQA1	+	0	9730	15851	10064-10146,13965-14211,14623-14905,15268-15423
HLA-DQ	HG01952.2	HG01952#2	DQA1	+	0	9983	15453	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG01960.1	HG01960#1	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG01960.2	HG01960#2	DQA1	+	0	9788	15819	10069-10151,13928-14177,14590-14872,15228-15383
HLA-DQ	HG01969.1	HG01969#1	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG01969.2	HG01969#2	DQA1	+	0	9313	15805	10055-10137,13912-14161,14574-14856,15214-15369
HLA-DQ	HG01975.1	HG01975#1	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG01975.2	HG01975#2	DQA1	+	0	9335	15772	10081-10163,13860-14109,14554-14836,15183-15338
HLA-DQ	HG01978.1	HG01978#1	DQA1	+	0	9979	15615	10076-10158,13978-14224,14636-14918,15339-15494
HLA-DQ	HG01978.2	HG01978#2	DQA1	+	0	9335	15772	10081-10163,13860-14109,14554-14836,15183-15338
HLA-DQ	HG01981.1	HG01981#1	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG01981.2	HG01981#2	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG01993.1	HG01993#1	DQA1	+	0	9899	15676	10076-10158,13978-14224,14636-14918,15347-15502
HLA-DQ	HG01993.2	HG01993#2	DQA1	+	0	9313	15805	10055-10137,13912-14161,14574-14856,15214-15369
HLA-DQ	HG02004.1	HG02004#1	DQA1	+	0	9335	15772	10081-10163,13860-14109,14554-14836,15183-15338
HLA-DQ	HG02004.2	HG02004#2	DQA1	+	0	9335	15772	10081-10163,13860-14109,14554-14836,15183-15338
HLA-DQ	HG02055.1	HG02055#1	DQA1	+	0	9875	15499	10077-10159,13978-14224,14636-14918,15343-15498
HLA-DQ	HG02055.2	HG02055#2	DQA1	+	0	9792	15898	10076-10158,13977-14223,14635-14917,15314-15469
HLA-DQ	HG02109.1	HG02109#1	DQA1	+	0	10065	15424	10065-10147,13966-14212,14624-14906,15269-15424
HLA-DQ	HG02109.2	HG02109#2	DQA1	+	0	9979	15615	10076-10158,13978-14224,14636-14918,15339-15494
HLA-DQ	HG02145.1	HG02145#1	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG02145.2	HG02145#2	DQA1	+	0	9048	15079	9329-9411,13188-13437,13850-14132,14488-14643
HLA-DQ	HG02148.1	HG02148#1	DQA1	+	0	9730	15851	10064-10146,13965-14211,14623-14905,15268-15423
HLA-DQ	HG02148.2	HG02148#2	DQA1	+	0	9321	15850	10063-10145,13964-14210,14622-14904,15267-15422
HLA-DQ	HG02257.1	HG02257#1	DQA1	+	0	9333	15926	10075-10157,13976-14222,14634-14916,15341-15496
HLA-DQ	HG02257.2	HG02257#2	DQA1	+	0	9313	15805	10055-10137,13912-14161,14574-14856,15214-15369
HLA-DQ	HG02258.1	HG02258#1	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG02258.2	HG02258#2	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG02273.1	HG02273#1	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG02273.2	HG02273#2	DQA1	+	0	9730	15851	10064-10146,13965-14211,14623-14905,15268-15423
HLA-DQ	HG02280.1	HG02280#1	DQA1	+	0	9965	15588	10062-10144,13963-14209,14621-14903,15312-15467
HLA-DQ	HG02280.2	HG02280#2	DQA1	+	0	9314	15803	10056-10138,13910-14159,14572-14854,15212-15367
HLA-DQ	HG02293.1	HG02293#1	DQA1	+	0	9335	15772	10081-10163,13860-14109,14554-14836,15183-15338
HLA-DQ	HG02293.2	HG02293#2	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG02300.1	HG02300#1	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG02300.2	HG02300#2	DQA1	+	0	9335	15772	10081-10163,13860-14109,14554-14836,15183-15338
HLA-DQ	HG02451.1	HG02451#1	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG02451.2	HG02451#2	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG02486.1	HG02486#1	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG02486.2	HG02486#2	DQA1	+	0	10020	15636	10117-10199,14057-14303,14715-14997,15360-15515
HLA-DQ	HG02559.1	HG02559#1	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG02559.2	HG02559#2	DQA1	+	0	9792	15908	10076-10158,13975-14221,14633-14915,15324-15479
HLA-DQ	HG02572.1	HG02572#1	DQA1	+	0	9321	15850	10063-10145,13964-14210,14622-14904,15267-15422
HLA-DQ	HG02572.2	HG02572#2	DQA1	+	0	9788	15819	10069-10151,13928-14177,14590-14872,15228-15383
HLA-DQ	HG02583.1	HG02583#1	DQA1	+	0	9772	15796	10053-10135,13905-14154,14567-14849,15205-15360
HLA-DQ	HG02583.2	HG02583#2	DQA1	+	0	9314	15803	10056-10138,13910-14159,14572-14854,15212-15367
HLA-DQ	HG02602.1	HG02602#1	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG02602.2	HG02602#2	DQA1	+	0	9312	15797	10054-10136,13906-14155,14568-14850,15206-15361
HLA-DQ	HG02615.1	HG02615#1	DQA1	+	0	9788	15819	10069-10151,13928-14177,14590-14872,15228-15383
HLA-DQ	HG02615.2	HG02615#2	DQA1	+	0	9327	15819	10069-10151,13928-14177,14590-14872,15228-15383
HLA-DQ	HG02622.1	HG02622#1	DQA1	+	0	9339	15743	10085-10167,13861-14107,14519-14801,15154-15309
HLA-DQ	HG02622.2	HG02622#2	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG02630.1	HG02630#1	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG02630.2	HG02630#2	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG02647.1	HG02647#1	DQA1	+	0	9725	15689	10054-10136,13905-14154,14567-14849,15205-15360
HLA-DQ	HG02647.2	HG02647#2	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG02668.1	HG02668#1	DQA1	+	0	9778	15888	10062-10144,13963-14209,14621-14903,15304-15459
HLA-DQ	HG02668.2	HG02668#2	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG02698.1	HG02698#1	DQA1	+	0	9340	15825	10082-10164,13934-14183,14596-14878,15234-15389
HLA-DQ	HG02698.2	HG02698#2	DQA1	+	0	9788	15818	10069-10151,13928-14177,14590-14872,15228-15383
HLA-DQ	HG02717.1	HG02717#1	DQA1	+	0	10065	15424	10065-10147,13966-14212,14624-14906,15269-15424
HLA-DQ	HG02717.2	HG02717#2	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG02723.1	HG02723#1	DQA1	+	0	9792	15894	10076-10158,13977-14223,14635-14917,15310-15465
HLA-DQ	HG02723.2	HG02723#2	DQA1	+	0	9339	15743	10085-10167,13861-14107,14519-14801,15154-15309
HLA-DQ	HG02735.1	HG02735#1	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG02735.2	HG02735#2	DQA1	+	0	9886	15596	10063-10145,13964-14210,14622-14904,15267-15422
HLA-DQ	HG02738.1	HG02738#1	DQA1	+	0	9886	15596	10063-10145,13964-14210,14622-14904,15267-15422
HLA-DQ	HG02738.2	HG02738#2	DQA1	+	0	9886	15596	10063-10145,13964-14210,14622-14904,15267-15422
HLA-DQ	HG02809.1	HG02809#1	DQA1	+	0	9792	15894	10076-10158,13977-14223,14635-14917,15310-15465
HLA-DQ	HG02809.2	HG02809#2	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG02818.1	HG02818#1	DQA1	+	0	9048	15079	9329-9411,13188-13437,13850-14132,14488-14643
HLA-DQ	HG02818.2	HG02818#2	DQA1	+	0	9792	15902	10076-10158,13977-14223,14635-14917,15318-15473
HLA-DQ	HG02841.1	HG02841#1	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG02841.2	HG02841#2	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG02886.1	HG02886#1	DQA1	+	0	10020	15636	10117-10199,14057-14303,14715-14997,15360-15515
HLA-DQ	HG02886.2	HG02886#2	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG02922.1	HG02922#1	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG02922.2	HG02922#2	DQA1	+	0	9991	15657	10116-10198,14056-14302,14714-14996,15359-15514
HLA-DQ	HG02965.1	HG02965#1	DQA1	+	0	10020	15636	10117-10199,14057-14303,14715-14997,15360-15515
HLA-DQ	HG02965.2	HG02965#2	DQA1	+	0	9992	15658	10117-10199,14057-14303,14715-14997,15360-15515
HLA-DQ	HG02976.1	HG02976#1	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG02976.2	HG02976#2	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG02984.1	HG02984#1	DQA1	+	0	9344	15829	10086-10168,13938-14187,14600-14882,15238-15393
HLA-DQ	HG02984.2	HG02984#2	DQA1	+	0	9772	15796	10053-10135,13905-14154,14567-14849,15205-15360
HLA-DQ	HG03017.1	HG03017#1	DQA1	+	0	9385	15946	10117-10199,14058-14304,14716-14998,15361-15516
HLA-DQ	HG03017.2	HG03017#2	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG03041.1	HG03041#1	DQA1	+	0	9992	15658	10117-10199,14057-14303,14715-14997,15360-15515
HLA-DQ	HG03041.2	HG03041#2	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG03050.1	HG03050#1	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG03050.2	HG03050#2	DQA1	+	0	10020	15636	10117-10199,14057-14303,14715-14997,15360-15515
HLA-DQ	HG03098.1	HG03098#1	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG03098.2	HG03098#2	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG03130.1	HG03130#1	DQA1	+	0	9314	15803	10056-10138,13910-14159,14572-14854,15212-15367
HLA-DQ	HG03130.2	HG03130#2	DQA1	+	0	9796	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG03139.1	HG03139#1	DQA1	+	0	9992	15658	10117-10199,14057-14303,14715-14997,15360-15515
HLA-DQ	HG03139.2	HG03139#2	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG03195.1	HG03195#1	DQA1	+	0	9314	15803	10056-10138,13910-14159,14572-14854,15212-15367
HLA-DQ	HG03195.2	HG03195#2	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG03209.1	HG03209#1	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG03209.2	HG03209#2	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG03225.1	HG03225#1	DQA1	+	0	9321	15850	10063-10145,13964-14210,14622-14904,15267-15422
HLA-DQ	HG03225.2	HG03225#2	DQA1	+	0	9314	15803	10056-10138,13910-14159,14572-14854,15212-15367
HLA-DQ	HG03239.1	HG03239#1	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG03239.2	HG03239#2	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG03270.1	HG03270#1	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG03270.2	HG03270#2	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG03369.1	HG03369#1	DQA1	+	0	9327	15819	10069-10151,13928-14177,14590-14872,15228-15383
HLA-DQ	HG03369.2	HG03369#2	DQA1	+	0	9048	15079	9329-9411,13188-13437,13850-14132,14488-14643
HLA-DQ	HG03453.1	HG03453#1	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG03453.2	HG03453#2	DQA1	+	0	9321	15850	10063-10145,13964-14210,14622-14904,15267-15422
HLA-DQ	HG03470.1	HG03470#1	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG03470.2	HG03470#2	DQA1	+	0	9313	15805	10055-10137,13912-14161,14574-14856,15214-15369
HLA-DQ	HG03471.1	HG03471#1	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG03471.2	HG03471#2	DQA1	+	0	10020	15636	10117-10199,14057-14303,14715-14997,15360-15515
HLA-DQ	HG03486.1	HG03486#1	DQA1	+	0	10020	15636	10117-10199,14057-14303,14715-14997,15360-15515
HLA-DQ	HG03486.2	HG03486#2	DQA1	+	0	9788	15823	10069-10151,13932-14181,14594-14876,15232-15387
HLA-DQ	HG03516.1	HG03516#1	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG03516.2	HG03516#2	DQA1	+	0	9048	15079	9329-9411,13188-13437,13850-14132,14488-14643
HLA-DQ	HG03521.1	HG03521#1	DQA1	+	0	9048	15079	9329-9411,13188-13437,13850-14132,14488-14643
HLA-DQ	HG03521.2	HG03521#2	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG03540.1	HG03540#1	DQA1	+	0	9772	15796	10053-10135,13905-14154,14567-14849,15205-15360
HLA-DQ	HG03540.2	HG03540#2	DQA1	+	0	9992	15658	10117-10199,14057-14303,14715-14997,15360-15515
HLA-DQ	HG03579.1	HG03579#1	DQA1	+	0	10020	15636	10117-10199,14057-14303,14715-14997,15360-15515
HLA-DQ	HG03579.2	HG03579#2	DQA1	+	0	10020	15636	10117-10199,14057-14303,14715-14997,15360-15515
HLA-DQ	HG03583.1	HG03583#1	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG03583.2	HG03583#2	DQA1	+	0	9917	15579	10094-10176,13947-14196,14609-14891,15247-15402
HLA-DQ	HG03654.1	HG03654#1	DQA1	+	0	9312	15797	10054-10136,13906-14155,14568-14850,15206-15361
HLA-DQ	HG03654.2	HG03654#2	DQA1	+	0	9886	15596	10063-10145,13964-14210,14622-14904,15267-15422
HLA-DQ	HG03669.1	HG03669#1	DQA1	+	0	9340	15825	10082-10164,13934-14183,14596-14878,15234-15389
HLA-DQ	HG03669.2	HG03669#2	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG03688.1	HG03688#1	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG03688.2	HG03688#2	DQA1	+	0	9340	15825	10082-10164,13934-14183,14596-14878,15234-15389
HLA-DQ	HG03704.1	HG03704#1	DQA1	+	0	8587	15079	9329-9411,13188-13437,13850-14132,14488-14643
HLA-DQ	HG03704.2	HG03704#2	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG03710.1	HG03710#1	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG03710.2	HG03710#2	DQA1	+	0	9312	15797	10054-10136,13906-14155,14568-14850,15206-15361
HLA-DQ	HG03742.1	HG03742#1	DQA1	+	0	9334	15771	10080-10162,13859-14108,14553-14835,15182-15337
HLA-DQ	HG03742.2	HG03742#2	DQA1	+	0	9311	15796	10053-10135,13905-14154,14567-14849,15205-15360
HLA-DQ	HG03784.1	HG03784#1	DQA1	+	0	9334	15920	10076-10158,13978-14224,14636-14918,15335-15490
HLA-DQ	HG03784.2	HG03784#2	DQA1	+	0	9312	15797	10054-10136,13906-14155,14568-14850,15206-15361
HLA-DQ	HG03804.1	HG03804#1	DQA1	+	0	9340	15825	10082-10164,13934-14183,14596-14878,15234-15389
HLA-DQ	HG03804.2	HG03804#2	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG03816.1	HG03816#1	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG03816.2	HG03816#2	DQA1	+	0	9313	15805	10055-10137,13912-14161,14574-14856,15214-15369
HLA-DQ	HG03831.1	HG03831#1	DQA1	+	0	9346	15831	10088-10170,13940-14189,14602-14884,15240-15395
HLA-DQ	HG03831.2	HG03831#2	DQA1	+	0	9340	15825	10082-10164,13934-14183,14596-14878,15234-15389
HLA-DQ	HG03834.1	HG03834#1	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG03834.2	HG03834#2	DQA1	+	0	9313	15805	10055-10137,13912-14161,14574-14856,15214-15369
HLA-DQ	HG03874.1	HG03874#1	DQA1	+	0	9899	15663	10076-10158,13977-14223,14635-14917,15334-15489
HLA-DQ	HG03874.2	HG03874#2	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG03927.1	HG03927#1	DQA1	+	0	9312	15797	10054-10136,13906-14155,14568-14850,15206-15361
HLA-DQ	HG03927.2	HG03927#2	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG03942.1	HG03942#1	DQA1	+	0	9340	15825	10082-10164,13934-14183,14596-14878,15234-15389
HLA-DQ	HG03942.2	HG03942#2	DQA1	+	0	9340	15825	10082-10164,13934-14183,14596-14878,15234-15389
HLA-DQ	HG04115.1	HG04115#1	DQA1	+	0	9311	15796	10053-10135,13905-14154,14567-14849,15205-15360
HLA-DQ	HG04115.2	HG04115#2	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG04157.1	HG04157#1	DQA1	+	0	9339	15742	10085-10167,13861-14107,14519-14801,15153-15308
HLA-DQ	HG04157.2	HG04157#2	DQA1	+	0	9340	15825	10082-10164,13934-14183,14596-14878,15234-15389
HLA-DQ	HG04160.1	HG04160#1	DQA1	+	0	9311	15796	10053-10135,13905-14154,14567-14849,15205-15360
